0,0.00282289878234335,0.89559,0.27,0.033469512,0.015141281,0.9783,32.2
0,0.00293804922689152,0.70493,0.17,0.033469512,0.016070021,0.9491,32.2
0,0.00203055206956566,0.66023,0.77,0.029512473,0.132387707,0.9156,57.2
0,0.00382556268488979,0.71507,0.45,0.173287113,0.130389508,0.9738,20.9
0,0.00212493464644112,0.6212,0.67,0.045011302,0.197596533,0.8797,34.4
0,0.00309630156659684,0.72593,0.3,0.033469512,0.008330519,0.9232,32.2
0,0.0033630857202689,0.75442,0.41,0.085372035,0.239052122,0.8792,28.9
0,0.00286681817415371,0.62435,0.59,0.078538523,0.289598109,0.9887,29.9
0,0.00266936433153649,0.77399,0.3,0.033469512,0.019756839,0.9533,32.2
0,0.00148110892303148,0.59693,0.72,0.029608893,0.54092086,0.901,0.9
0,0.00276093436274547,0.7378,0.42,0.05099185,0.051925025,0.9637,29.9
0,0.00249710292929121,0.70926,0.4,0.021781513,0.356411122,0.9379,34.3
0,0.00245186783703961,0.6178,0.59,0.05661586,0.234042553,0.9808,27.1
0,0.00204988882296388,0.5655,0.21,0.02998358,0.00934369,0.9048,32.7
0,0.00171738813353742,0.65038,0.67,0.01944631,0.051334009,0.9364,32.7
0,0.000760054108630332,0.4996,0.6,0.013181667,0.104891366,0.92,52
0,0.00178189750840746,0.65784,0.7,0.014656981,0.03636159,0.9902,52
0,0.00678575925868371,0.83348,0.13,0.077698106,0.011285602,0.9616,20.9
0,0.00319820464573247,0.70918,0.57,0.062102229,0.154255319,0.9204,28.2
0,0.00376342051005226,0.69438,0.59,0.085032497,0.03489812,0.8642,21
0,0.00332426146801222,0.77744,0.42,0.024828403,0.041511877,0.9708,19.8
0,0.00210050606352898,0.57848,0.44,0.016849785,0.065433975,0.8966,11.2
0,0.00150771727193653,0.5613,0.51,0.066698248,0.058313633,0.9422,46.4
0,0.00240727915640499,0.68354,0.52,0.113266954,0.148035574,0.9648,30.7
0,0.00300783215255179,0.91488,0.11,0.030203815,0.062225599,1.0632,18.3
0,0.00163684470762325,0.64856,0.82,0.060821739,0.124648204,0.9468,46.4
0,0.00341020838812261,0.77972,0.42,0.02998358,0.189772599,0.922,35.5
0,0.00167189425997817,0.7178,0.67,0.02998358,0.020882585,0.9226,32.7
0,0.00216567992874913,0.64934,0.56,0.02998358,0.01080716,0.9798,32.7
0,0.00250012151128205,0.89306,0.16,0.02998358,0.007711359,0.9772,32.7
0,0.0024201087499907,0.69192,0.67,0.02998358,0.011567038,0.9454,32.7
0,0.00161585805553604,0.65042,0.83,0.022878167,0.091523134,0.9134,55.2
0,0.00360757866947402,0.70888,0.49,0.117628054,0.070668693,0.9732,17.9
0,0.00189474727284128,0.6155,0.75,0.034734757,0.127378138,0.8778,30.6
0,0.00257630177105433,0.71332,0.22,0.02998358,0.007007768,0.9228,32.7
0,0.00273517575168742,0.74778,0.43,0.062225612,0.12577395,0.8778,27.3
0,0.00245186783703961,0.6178,0.59,0.05661586,0.234042553,0.9878,27.1
0,0.00229673513822872,0.75996,0.23,0.02998358,0.01621074,0.9522,32.7
0,0.00131380576154336,0.58552,0.76,0.021521223,0.257458066,0.9,38.9
0,0.00231875859480166,0.7306,0.41,0.042470288,0.033012496,0.9638,27.1
0,0.00229553467799574,0.70164,0.46,0.018480066,0.128194304,0.9366,32.8
0,0.00218102161725183,0.61125,0.62,0.04931769,0.17865586,0.9794,21.4
0,0.00183801945460611,0.55445,0.23,0.02412806,0.009878419,0.9029,33.7
0,0.0016022269755329,0.64144,0.7,0.016709905,0.047956771,0.9342,33.7
0,0.00076454253100731,0.4848,0.61,0.010815387,0.064983677,0.9205,47.3
0,0.00152512802969408,0.65222,0.73,0.012536064,0.019981988,0.9901,47.3
0,0.00595683588468536,0.82679,0.16,0.063670295,0.007092199,0.9608,12.6
0,0.0027441917051911,0.70029,0.6,0.050578594,0.082545311,0.9207,21.1
0,0.00336544068366481,0.68674,0.62,0.074779182,0.058313633,0.8626,14.9
0,0.00307130765703886,0.77112,0.61,0.021505629,0.030761004,0.9704,13.7
0,0.00196992437393844,0.56684,0.47,0.013889953,0.054232804,0.8983,7.4
0,0.0013780986966795,0.54845,0.58,0.055769269,0.054457953,0.9416,41.9
0,0.00225646286155627,0.67477,0.55,0.095069927,0.093774626,0.9644,25.4
0,0.002715989226898,0.91174,0.1,0.024873106,0.041371158,1.0606,15.5
0,0.00140946538170687,0.64298,0.85,0.051354569,0.072920185,0.9469,41.9
0,0.00304613110194948,0.77426,0.45,0.02412806,0.118147022,0.921,41.9
0,0.00150008069458614,0.7114,0.7,0.02412806,0.0219239,0.9223,33.7
0,0.00200776744227416,0.63747,0.66,0.02412806,0.006698188,0.9789,33.7
0,0.00238068440609948,0.89053,0.06,0.02412806,0.005769447,0.9761,33.7
0,0.00224550480551601,0.67891,0.7,0.02412806,0.01598559,0.9417,33.7
0,0.00133522791932062,0.64061,0.87,0.018840082,0.061550152,0.9112,51.2
0,0.00333929601489943,0.70269,0.51,0.091461544,0.08392435,0.9726,12
0,0.00153497938409145,0.6098,0.78,0.030158426,0.085725543,0.8759,22.9
0,0.00232642685994728,0.70071,0.25,0.02412806,0.006895193,0.9224,33.7
0,0.00250585657920991,0.74114,0.44,0.053706869,0.091776427,0.8764,24.2
0,0.00218102161725183,0.61125,0.62,0.04931769,0.17865586,0.9869,21.4
0,0.00207821778364262,0.74593,0.33,0.02412806,0.0183778,0.9511,33.7
0,0.00122105785270811,0.57411,0.8,0.018566037,0.177980412,0.899,35
0,0.0021351465346455,0.7234,0.44,0.036423504,0.013086795,0.9639,21.4
0,0.00206555827203244,0.69402,0.49,0.015188808,0.131824834,0.9353,29.9
0,0.00206938216045764,0.6047,0.66,0.040965297,0.142097264,0.978,21.4
0,0.00191563904407427,0.5434,0.07,0.019235221,0.008386806,0.901,33.7
0,0.00143825125945057,0.6325,0.74,0.013261731,0.034166385,0.932,33.7
0,0.000695669191725715,0.47,0.62,0.011498051,0.073201621,0.921,47.3
0,0.00141779056211011,0.6466,0.77,0.0103,0.008583812,0.99,47.3
0,0.00526132404181185,0.8201,0.14,0.053695688,0.007120342,0.96,12.6
0,0.00244228929664092,0.6914,0.6,0.042468787,0.144489474,0.921,22.9
0,0.00310687301685172,0.6791,0.66,0.053091844,0.05566813,0.861,14.9
0,0.0028215767361755,0.7648,0.43,0.01723096,0.026426883,0.97,13.7
0,0.0017913071110096,0.5552,0.48,0.011498051,0.03219633,0.9,7.4
0,0.0013014513804796,0.5356,0.62,0.04695,0.03219633,0.941,41.9
0,0.00213988868793859,0.666,0.58,0.07509254,0.083839919,0.964,25.4
0,0.00244743867583781,0.9086,0.11,0.018055094,0.035770573,1.058,15.5
0,0.00143653011033022,0.6374,0.86,0.065968234,0.054542384,0.947,41.9
0,0.00282357561820108,0.7688,0.45,0.019235221,0.135286502,0.92,30.2
0,0.00146830654440222,0.705,0.1,0.019235221,0.007035911,0.922,33.7
0,0.00194143609042115,0.6256,0.51,0.019235221,0.009681414,0.978,33.7
0,0.00218840270206476,0.888,0.18,0.019235221,0.00748621,0.975,33.7
0,0.00199570411124091,0.6659,0.74,0.019235221,0.011679613,0.938,33.7
0,0.00127373126765628,0.6308,0.91,0.01521197,0.062450749,0.909,51.2
0,0.0032776390097134,0.6965,0.52,0.069503502,0.067488461,0.972,12
0,0.00162503342287417,0.6041,0.8,0.025712561,0.069205223,0.874,22.9
0,0.00209631999881897,0.6881,0.29,0.019235221,0.005178431,0.922,33.7
0,0.00239667796840483,0.7345,0.49,0.05912416,0.075565687,0.875,24.2
0,0.00206938216045764,0.6047,0.66,0.040965297,0.142097264,0.986,21.4
0,0.00199568906099227,0.7319,0.35,0.019235221,0.011285602,0.95,33.7
0,0.00114582881671942,0.5627,0.83,0.016551432,0.158983452,0.898,35
0,0.00178393469272361,0.7162,0.48,0.0256,0.005544298,0.964,21.4
0,0.00195888124475669,0.6864,0.51,0.026693189,0.130502083,0.934,29.9
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
